id,name,category,source,modified,has_density,has_embedding,aliases
acad1b65-79be-4297-8102-5dcf87ffe531,Champagne,,ciqual,False,False,False,
da20892f-760e-44b7-bb10-292ba5693449,Champignon de Paris ou champignon de couche,,ciqual,False,False,False,"Champignon de Paris ou champignon de couche, appertisé, égoutté (llm); Champignon de Paris ou champignon de couche, bouilli/cuit à l'eau (llm); Champignon de Paris ou champignon de couche, cru (llm); Champignon de Paris ou champignon de couche, sauté/poêlé, sans matière grasse (llm); Champignon de Paris ou champignon de couche, surgelé, cru (llm)"
ba5e21be-bf4a-444b-947c-ccac606c43b8,"Champignon noir, séché",,ciqual,False,False,False,
0dd786a1-18a4-471b-a0b9-9ee87dcbbbcf,"Champignon, chanterelle ou girolle, crue",,ciqual,False,False,False,
41ef3d95-c3cd-41aa-87c9-fbff3a7b31fb,"Champignon, cèpe, cru",,ciqual,False,False,False,
d74b34a0-b43a-43c8-b00a-80135ca6dc16,"Champignon, lentin comestible ou shiitaké, cuit",,ciqual,False,False,False,
cf7e890d-d9e5-4250-9371-abd7e7185488,"Champignon, lentin comestible ou shiitaké, séché",,ciqual,False,False,False,
437defa0-1586-4b79-99d2-2001f87359e7,"Champignon, morille, crue",,ciqual,False,False,False,
b9d30166-5a57-407b-9b5e-bb757957abcb,"Champignon, oronge vraie, crue",,ciqual,False,False,False,
b5c97b04-c537-403a-abc3-f233c82f5ab2,"Champignon, pleurote, crue",,ciqual,False,False,False,
97948a6f-7d85-4c12-8767-cdd43b572285,"Champignon, rosé des prés, cru",,ciqual,False,False,False,
c9560633-c86e-4926-a66b-ccbf3f569e68,"Champignon, tout",,ciqual,False,False,False,"Champignon, tout type, appertisé, égoutté (llm); Champignon, tout type, cru (llm)"
170e3448-66b7-4fdd-a755-ad05397036b7,"Champignon, truffe noire, crue",,ciqual,False,False,False,
1eeac129-bf9e-4c65-b44c-3f8821485f5b,"Chanvre ou chènevis, graine décortiquée",,ciqual,False,False,False,"Chanvre, graine (user)"
dc5c6a2f-d597-4637-8bf3-df4f8dc069a5,Chaource,,ciqual,False,False,False,
f792c3be-5e5e-4470-95ed-3a4cd698a011,Chapelure,,ciqual,False,False,False,
03a954c6-1bec-448a-9c23-1ab3893c4357,"Chapon, viande et peau crues",,ciqual,False,False,False,
a3ed77fb-4e26-46c0-9419-75dfa7a118fe,"Chapon, viande et peau rôties/cuites au four",,ciqual,False,False,False,
f9d7cfdd-7793-4cfb-9cad-fe3e632fda77,Charcuterie (aliment moyen),,ciqual,False,False,False,
dd7c12ad-fda0-4f9a-99a2-74552c69cd52,Charlotte aux fruits,,ciqual,False,False,False,
73ea6507-0de3-40cc-85bf-bdc644f92899,Chausson aux pommes,,ciqual,False,False,False,
680d38f6-0312-42fd-995f-8dc88cc7d873,Chayote ou christophine ou chouchou,,ciqual,False,False,False,"Chayote ou christophine ou chouchou, bouillie/cuite à l'eau (llm); Chayote ou christophine ou chouchou, crue (llm)"
3fcd58e0-d466-4075-acbe-b93e8fb420a9,"Chayote ou christophine ou chouchou à peau blanche, chair sans peau, sans noyau, cuite à la vapeur, prélevée à la Martinique",,ciqual,False,False,False,
417da85d-fa45-424f-8713-e2bf63547f68,"Chayote ou christophine ou chouchou à peau blanche, chaire sans peau, sans noyau, appertisée, non égouttée, prélevée à la Martinique",,ciqual,False,False,False,
421941e8-c1ad-4966-ac06-77bdcc377694,"Chayote ou christophine ou chouchou à peau verte, chair sans peau, sans noyau, cuite à la vapeur, prélevée à la Martinique",,ciqual,False,False,False,
b56efa06-e935-490b-856d-5025e1283620,"Chayote ou christophine ou chouchou, chair et peau, sans noyau, cuite à la vapeur, surgelée, prélevée à la Martinique",,ciqual,False,False,False,
cc7a61d4-f9f8-41ff-8a82-82576687f83c,"Chayote ou christophine ou chouchou, chair sans peau, sans noyau, cuite à la vapeur, prélevée à La Réunion (Sechium edule)",,ciqual,False,False,False,
90db8998-fb64-4ddb-b178-2eff1a264c66,Cheddar,,ciqual,False,False,False,
0ea85149-866b-4ea6-9f9a-11399c9eba14,"Cheesecake, préemballé",,ciqual,False,False,False,
922695ac-65f6-4e4f-b272-2bf528153490,"Cheval, entrecôte crue",,ciqual,False,False,False,
92bfdbda-4d6f-432b-b5fd-36140cbdc311,"Cheval, entrecôte grillée/poêlée",,ciqual,False,False,False,
bda5b99c-d5e7-459b-83ec-dfc3bedb6f58,"Cheval, faux-filet cru",,ciqual,False,False,False,
db998660-c464-4254-9392-ae6d5fb71519,"Cheval, faux-filet rôti/cuit",,ciqual,False,False,False,"Cheval, faux-filet grillé/poêlé (llm); Cheval, faux-filet rôti/cuit au four (llm)"
609a5bdc-fcd3-4888-963d-d9915b92e662,"Cheval, steak ou bifteck cru",,ciqual,False,False,False,
d989d225-2b50-4600-89fe-636eb1a1aebc,"Cheval, tende de tranche crue",,ciqual,False,False,False,
91f3aa49-2a17-49e8-b4c1-ebca5d0e762b,"Cheval, tende de tranche rôtie/cuite",,ciqual,False,False,False,"Cheval, tende de tranche grillée/poêlée (llm); Cheval, tende de tranche rôtie/cuite au four (llm)"
8178a240-854e-4a55-88cd-02360396172d,"Cheval, viande crue",,ciqual,False,False,False,
dab2e48c-aec5-496e-9b57-a7d143cb07f3,"Cheval, viande rôtie/cuite au four",,ciqual,False,False,False,
11504bd5-9264-4c70-90eb-cd1c9f2b06e5,"Chevreau, viande",,ciqual,False,False,False,"Chevreau, viande crue (llm); Chevreau, viande cuite (llm)"
b5643bb7-2997-4caa-81dc-c2a96ef54f27,"Chevreuil, viande crue",,ciqual,False,False,False,
6d1dde81-2d54-40b2-a4ac-819e5b793f7f,"Chevreuil, viande rôtie/cuite au four",,ciqual,False,False,False,
f15894fc-dd31-4923-8c41-d0644a554ff6,Chevrot (fromage de chèvre),,ciqual,False,False,False,
4489d577-e7a4-4350-b300-0c371a03a9b9,"Chewing-gum, sans précision sur la teneur en sucres (aliment moyen)",,ciqual,False,False,False,
3e256c53-78f7-4fbe-be0f-70bbfc38d786,"Chewing-gum, sans sucres",,ciqual,False,False,False,
e60e9c0e-f3ff-4ada-b886-c359c339af3c,"Chewing-gum, sucré",,ciqual,False,False,False,
995254b3-c2d7-407a-8352-a45d9cdfbb8b,"Chia, graine, séchée",,ciqual,False,False,False,
37b0df51-c605-40b2-9174-86dfdc1d9721,"Chicorée et café, instantané, sans sucres ajoutés, prête à boire (reconstituée avec de l'eau)",,ciqual,False,False,False,
90195144-800a-4183-949e-33a3bdb284f5,"Chicorée et café, instantané, sans sucres ajoutés, prête à boire (reconstituée avec du lait demi-écrémé)",,ciqual,False,False,False,
a58b5dd1-d379-494d-9cf3-01757f511701,"Chicorée et café, poudre soluble",,ciqual,False,False,False,
57d40cae-58a7-40da-acd1-00d79c521d37,"Chicorée rouge, crue",,ciqual,False,False,False,
c81d5a16-d9df-45f4-b448-8cba062d5e3b,"Chicorée verte, crue",,ciqual,False,False,False,
745adb31-fe42-45b1-95e6-a231f84d2151,"Chicorée, instantanée, sans sucres ajoutés, prête à boire (reconstituée avec du lait demi-écrémé)",,ciqual,False,False,False,
61de2053-746a-4d06-941f-e1bef3bc309d,"Chicorée, poudre soluble",,ciqual,False,False,False,
d1f49b9f-f141-46c8-bd94-2fb601569cfc,"Chinchard gras, cru",,ciqual,False,False,False,
832f0095-7ff9-427e-ab52-d07963660093,"Chinchard maigre, cru",,ciqual,False,False,False,
76b0cfa3-e33f-464b-8875-4434a2f321db,"Chinchard, cru",,ciqual,False,False,False,
c5939a60-5ada-47da-8f79-2380ab8c91ef,Chipolata,,ciqual,False,False,False,Chipolata crue (llm); Chipolata cuite (llm)
f85bcd90-32b6-4f75-af95-a985006c0f0a,"Chips d'abricot pays, prélevé à la Martinique",,ciqual,False,False,False,
99d34a14-b76e-4919-a392-0db9c53825b2,"Chips de chair de giraumon (variété locale), prélevé à la Martinique",,ciqual,False,False,False,
57dd726a-6147-4e4b-a2d2-0259955078db,"Chips de chair de giraumon (variété phoenix), prélevé à la Martinique",,ciqual,False,False,False,
244de65f-e3d1-4e33-9bbe-075b4e06f125,"Chips de maïs ou tortilla chips, aromatisé",,ciqual,False,False,False,
5a8e2718-49ff-4255-bbf6-1d721228f462,"Chips de maïs ou tortilla chips, nature",,ciqual,False,False,False,
243b70d5-2d12-4c05-a580-2554d98f29bd,Chips de pommes de terre nature ou aromatisées,,ciqual,False,False,False,
1a823816-f408-4e9b-9079-885f4b5e602f,"Chips de pommes de terre nature ou aromatisées, allégées en matière grasse (et assimilés )",,ciqual,False,False,False,
55bed603-5775-49cd-882f-91d566e2bd18,"Chips de pommes de terre nature ou aromatisées, sans sel ajouté",,ciqual,False,False,False,
5c5381dc-0a78-465c-951d-6145532f2ed7,"Chips de pommes de terre nature ou aromatisées, à l'ancienne",,ciqual,False,False,False,
cdbca0e2-e350-4fd3-8a2e-d2af08da908a,"Chips, beignet ou pétale à la crevette",,ciqual,False,False,False,
655f1a37-847c-4d70-8c54-82b9cf99a2fc,"Chlorelle (chlorella), séchée ou déshydratée",,ciqual,False,False,False,
5ff7878e-617a-41d3-a68d-7f23201ca798,"Chocolat au lait aux céréales croustillantes, tablette",,ciqual,False,False,False,
9479064a-21c0-45c9-a320-f9b959cc08a0,"Chocolat au lait aux fruits secs (noisettes, amandes, raisins, praline), tablette",,ciqual,False,False,False,
9957d8e5-c2b5-4c5d-a0d4-af04284484b7,"Chocolat au lait fourré au praliné, tablette",,ciqual,False,False,False,
8354e6b6-079b-4f0a-ac67-e2f8af668e79,"Chocolat au lait sans sucres ajoutés, avec édulcorants, tablette",,ciqual,False,False,False,
87ca60ac-5160-496f-a8c7-61c5807c2323,"Chocolat au lait, tablette",,ciqual,False,False,False,
7eb5b940-fb4b-4fad-9964-62fc17b4fbbe,"Chocolat blanc aux fruits secs (noisettes, amandes, raisins, praliné) , tablette",,ciqual,False,False,False,
3cb1c2b2-0fe1-468e-ad8a-6f6b9fd3c685,"Chocolat blanc, tablette",,ciqual,False,False,False,
972be8b3-8be1-4e1f-87fa-128f4e031d8a,"Chocolat chaud, boisson instantanée, sucrée, enrichie en vitamines, prête à boire (reconstituée avec du lait demi-écrémé)",,ciqual,False,False,False,
12a69b79-b1b5-4e41-a92f-35d176c2de5d,"Chocolat chaud, boisson instantanée, sucrée, prête à boire (reconstituée avec du lait demi-écrémé)",,ciqual,False,False,False,
b2219bd5-d0aa-457c-9f51-c026d9fbddd5,"Chocolat noir 40% de cacao et plus, à pâtisser, tablette",,ciqual,False,False,False,
a485b48d-de96-4b45-895f-33c442f82ff8,"Chocolat noir 50 % de cacao environ, tablette",,ciqual,False,False,False,
02d4d529-eaf4-4065-820a-d48ebdd051c5,"Chocolat noir 70 % de cacao environ, de dégustation, tablette",,ciqual,False,False,False,"Chocolat noir à 70% cacao minimum, extra, dégustation, tablette (user)"
ba6f2fff-fc3d-47f7-98e3-c86eb77351f1,"Chocolat noir aux fruits (orange, framboise, poire), tablette",,ciqual,False,False,False,
5c1005a6-23a9-411b-8f9d-e68ba3356513,"Chocolat noir aux fruits secs (noisettes, amandes, raisins, praline), tablette",,ciqual,False,False,False,
01c7a8c7-e97e-487a-8b6e-d948b43d655f,Chocolat noir fourrage confiseur à la menthe,,ciqual,False,False,False,
eaa8a9f5-a135-47aa-8c29-7bc9a1b05a60,"Chocolat noir fourré praliné, tablette",,ciqual,False,False,False,
f98c39a9-2073-4c9a-b551-7fb2b3f4112e,"Chocolat noir sans sucres ajoutés, avec édulcorants, en tablette",,ciqual,False,False,False,
836fd607-957f-42d6-a189-530dbc1f335c,"Chocolat, tablette (aliment moyen)",,ciqual,False,False,False,
23962a76-ebc7-432a-9122-392f87e033fb,Chorizo,,ciqual,False,False,False,
36a54257-1d04-42c6-880d-9ad5d528fe29,"Chorizo supérieur, doux ou fort, type charcuterie en tranches",,ciqual,False,False,False,
b5278567-4248-4fbb-ab6a-dffd74f8849f,"Chorizo supérieur, doux ou fort, type saucisse sèche",,ciqual,False,False,False,
b0ba84f7-57d9-479b-81cf-128727c7cbdb,Chou blanc,,ciqual,False,False,False,"Chou blanc, bouilli/cuit à l'eau (llm); Chou blanc, cru (llm)"
5fe7be84-d52f-4510-9de2-9fa111245e2b,"Chou chinois pak choï ou pak choy, feuilles vertes ressemblant à des blettes",,ciqual,False,False,False,"Chou chinois pak choï ou pak choy (feuilles vertes ressemblant à des blettes), cru (llm); Chou chinois pak choï ou pak choy (feuilles vertes ressemblant à des blettes), cuit (llm)"
e42c48be-80d1-478b-b6f3-e9d48a5ed030,Chou chinois pé-tsaï,,ciqual,False,False,False,"Chou chinois pé-tsaï, cru (llm); Chou chinois pé-tsaï, sauté/poêlé (llm)"
1ecfca8e-1289-4dfd-b605-130024a45c05,Chou de Bruxelles,,ciqual,False,False,False,"Chou de Bruxelles, appertisé, égoutté (llm); Chou de Bruxelles, bouilli/cuit à l'eau (llm); Chou de Bruxelles, cru (llm); Chou de Bruxelles, surgelé, cru (llm)"
e1e72a14-74fd-4576-bfcd-3ed076afe049,"Chou dur ou chou caraïbe ou macabo, pulpe, cuit à la vapeur, prélevé à la Martinique",,ciqual,False,False,False,
292a3bf0-ed6d-4d26-802e-f866dab8d623,Chou frisé,,ciqual,False,False,False,"Chou frisé, cru (llm); Chou frisé, cuit (llm)"
5191d2ec-1198-4602-8834-763ce5211bcd,"Chou kale, cru",,ciqual,False,False,False,
7a122d68-1c83-4736-a813-0a639a516b1a,Chou romanesco ou brocoli à pomme,,ciqual,False,False,False,"Chou romanesco ou brocoli à pomme, cru (llm); Chou romanesco ou brocoli à pomme, cuit (llm)"
0e4107ce-26bd-49bf-85ee-4e2ff36a85ba,Chou rouge,,ciqual,False,False,False,"Chou rouge, bouilli/cuit à l'eau (llm); Chou rouge, cru (llm); Chou rouge, cuit (aliment moyen) (llm)"
7fba0772-9d55-452f-8fb2-ba227f541a1c,"Chou rouge, cuit à l'étouffée",,ciqual,False,False,False,
d799e577-a555-4699-b3d7-3c5cd3ce609e,Chou vert,,ciqual,False,False,False,"Chou vert, bouilli/cuit à l'eau (llm); Chou vert, cru (llm); Chou vert, cuit (llm)"
abf86f55-a1f4-4971-b8c0-88e6f4033da8,"Chou à la crème chantilly, Saint-honoré",,ciqual,False,False,False,
57e594d6-936d-4201-862a-0398617df29a,Chou à la crème pâtissière,,ciqual,False,False,False,
553e83b8-daa1-408b-aabf-f30976fc01bb,"Chou à la crème, sans précision (chantilly ou pâtissière)",,ciqual,False,False,False,
3126eb71-7626-419a-88aa-bb3a61ff6fea,Chou-fleur,,ciqual,False,False,False,"Chou-fleur, bouilli/cuit à l'eau (llm); Chou-fleur, cru (llm); Chou-fleur, cuit à la vapeur (llm); Chou-fleur, surgelé, cru (llm)"
85cc719e-5c25-434e-bc6a-cf81360e0691,Chou-rave,,ciqual,False,False,False,"Chou-rave, bouilli/cuit à l'eau (llm); Chou-rave, cru (llm)"
97c2e713-c4e5-4054-879d-7bcaaccae4c6,Chouquette,,ciqual,False,False,False,
b77e44a4-e10a-4294-ac63-3669cda65830,Châtaigne,,ciqual,False,False,False,"Châtaigne, bouillie/cuite à l'eau (llm); Châtaigne, crue (llm); Châtaigne, grillée (llm)"
591e2e87-2231-414c-bcd6-61c2bdd2c673,"Châtaigne ou marron, appertisé",,ciqual,False,False,False,
38921667-87c2-45c8-83de-01b2810cf08b,"Ciboule ou ciboulette, fraîche",,ciqual,False,False,False,
e9de50ea-b33e-4d71-994f-abe067e40999,"Ciboulette, séchée",,ciqual,False,False,False,
81fcc2c6-7d74-4619-8a87-106926de351b,Cidre (aliment moyen),,ciqual,False,False,False,
7baa25ff-9700-4724-a761-0b939288c56e,Cidre aromatisé aux fruits,,ciqual,False,False,False,
b1d379ef-90bd-4dc5-af75-0701ade56b59,Cidre bouché demi-sec,,ciqual,False,False,False,
e71b9b45-c844-44d1-ac2d-54db2d2821cb,Cidre brut,,ciqual,False,False,False,
bf623993-6916-481d-96f4-78357872dd68,Cidre doux,,ciqual,False,False,False,
36c8af30-619f-47fe-bd81-60f181236619,Cidre traditionnel,,ciqual,False,False,False,
eee0b5fa-aef7-46b3-b1d0-77b67b830e2e,Citron givré ou orange givrée (sorbet),,ciqual,False,False,False,
dbb84bc5-3d1b-4099-a42d-d9ca65375e08,"Citron vert ou lime, chair sans peau, sans pépins, cru",,ciqual,False,False,False,
4a95af30-7c19-47dc-9009-beb3c118e26c,"Citron, chair sans peau, sans pépins, cru",,ciqual,False,False,False,
c3b68414-9f56-42fd-9b07-cf2cdfee4997,"Citron, zeste, cru",,ciqual,False,False,False,
774b1b4a-f638-4f32-9c2c-e6aebbcc5d18,"Citronnade, boisson plate au citron (teneur en fruits >= 10% et < 50%), sucrée",,ciqual,False,False,False,
38b531df-2bbc-4e0a-90ee-0f76836ec4ec,"Citrouille, chair sans peau, crue",,ciqual,False,False,False,
a4e8cd5e-3c56-45db-bac3-f17e9014fab1,"Clafoutis aux fruits, rayon frais",,ciqual,False,False,False,
8ec4a02f-63c5-441e-a625-39a249665339,"Clam, praire ou palourde",,ciqual,False,False,False,"Clam, praire ou palourde, bouilli/cuit à l'eau (llm); Clam, praire ou palourde, cru (llm)"
f0ffd423-651d-4c47-adc7-851a0c902c0f,Clou de girofle,,ciqual,False,False,False,
96076e62-c09d-463f-8cc7-c133dc28a089,"Clémentine ou mandarine, chair sans peau, sans pépins, crue",,ciqual,False,False,False,
79795081-51a0-4be7-be1f-1a7f7641bf76,Cocktail ou boisson apéritive sans alcool à base de jus de fruits et de sirop,,ciqual,False,False,False,
873d0238-6d9a-47e8-b82d-cdf42a26c197,Cocktail ou boisson apéritive sans alcool à base de jus de fruits sans sirop,,ciqual,False,False,False,
f56a1396-7c50-4c26-b419-eb12cd2e10a0,"Cocktail type punch, 16% alcool, préemballé",,ciqual,False,False,False,
befd75c9-c18b-4f39-a3d4-eb4d23b5e5c6,Cocktail à base de rhum,,ciqual,False,False,False,
ef9dac4e-9b95-4d0d-8181-8f5dcc379ae5,Cocktail à base de whisky,,ciqual,False,False,False,
01844099-e110-4fa6-aa26-5ecd07e4a2d6,"Coeur de palmier, appertisé, égoutté",,ciqual,False,False,False,
d0bc5381-11dc-4503-8bd0-0f2b64d4e3ff,"Coeur, agneau",,ciqual,False,False,False,"Coeur, agneau, cru (llm); Coeur, agneau, cuit (llm)"
0c4eba6c-43d1-4f50-a826-60659799cfcc,"Coeur, boeuf",,ciqual,False,False,False,"Coeur, boeuf, cru (llm); Coeur, boeuf, cuit (llm)"
b5f419ba-9822-454d-abd1-001e9fe99a11,"Coeur, dinde",,ciqual,False,False,False,"Coeur, dinde, cru (llm); Coeur, dinde, cuit (llm)"
922b7ecd-df85-4853-8b26-52868d06f487,"Coeur, porc, cru",,ciqual,False,False,False,
ee766490-13b3-4b61-ba5c-0a290afd3e6d,"Coeur, poulet",,ciqual,False,False,False,"Coeur, poulet, cru (llm); Coeur, poulet, cuit (llm)"
706d9033-b9f6-451f-acf1-868e6637ffa5,"Coeur, veau, cru",,ciqual,False,False,False,
9a34f48a-b97e-46ef-87ad-65e005d757ab,"Coing, cru",,ciqual,False,False,False,
bb53e3e1-0e8c-49ad-98c9-fa759d9fb291,"Cola, sans précision sur la teneur en sucres et édulcorants (aliment moyen)",,ciqual,False,False,False,
f7908b3d-1fb7-4b6c-9bd4-7a2218075265,"Cola, sans sucres ajoutés, avec édulcorants",,ciqual,False,False,False,
5bc44fa0-b20a-4d99-b232-58e531ffd844,"Cola, sans sucres ajoutés, avec édulcorants, sans caféine",,ciqual,False,False,False,
556dcb21-c76a-4789-b7a1-9321fe6052d1,"Cola, sucré",,ciqual,False,False,False,
a52e9fb5-8514-4909-aea4-b0ef10ea6321,"Cola, sucré, avec édulcorants",,ciqual,False,False,False,
9faf7ed2-ae1a-41ae-87e6-63a6f878f29a,"Cola, sucré, sans caféine",,ciqual,False,False,False,
6fec5ae4-7887-4d32-bd6e-bfc3d881d4f9,"Compote d'abricot, préemballée",,ciqual,False,False,False,
043c412d-0d33-4ac4-ab7a-f64c82ccd987,"Compote de pomme, allégée en sucres, rayon ambiant",,ciqual,False,False,False,
9814015b-8cba-4013-aac1-7d7a7a57b1a3,"Compote de pomme, préemballée",,ciqual,False,False,False,
698ec195-7929-47b7-844b-bb76e2ee82f3,"Compote de pomme, sans précision sur la teneur en sucres ni sur le rayon (aliment moyen)",,ciqual,False,False,False,
b5608504-a0fa-42f6-b0fe-27ee350f3cb0,"Compote de pêche, préemballée",,ciqual,False,False,False,
1da233a9-3b94-4f57-bf51-dbed932f0214,"Compote de rhubarbe, préemballée",,ciqual,False,False,False,
5b97998b-5703-4c53-9053-3dd6cea25a99,"Compote ou assimilé, tout type de fruits, sans précision sur la teneur en sucres (allégée en sucres ou non, sans sucres ajoutés…) ni sur le rayon (aliment moyen)",,ciqual,False,False,False,
e3a77429-8901-486d-9438-439cbd344501,"Compote, autres fruits, préemballée",,ciqual,False,False,False,
4e9617f9-9326-4943-b659-9329e0cef9a2,"Compote, tout type de fruits autres que pomme seule, allégée en sucres, préemballée, rayon ambiant",,ciqual,False,False,False,
4c799b9d-35b8-41ff-82ed-dca7e593c38c,"Compote, tout type de fruits, allégée en sucres, préemballée, rayon frais",,ciqual,False,False,False,
e467e41a-1bd1-4dc1-8626-6417e60230e9,Comté,,ciqual,False,False,False,
2e1e02b7-8922-4d41-8407-91b40508fa03,"Concombre, chair et peau, cru",,ciqual,False,False,False,
b4595356-f661-4633-abcb-0d6e3b43f52d,"Concombre, chair et peau, cru, prélevé à la Martinique",,ciqual,False,False,False,
fcf34dca-92a3-4e5b-96be-bc7b1b08fc0d,"Concombre, chair sans peau, avec pépins, cru, prélevé à la Martinique",,ciqual,False,False,False,
53886a06-682f-4bbf-97f7-0c2fe9ea1d52,"Concombre, chair sans peau, cru",,ciqual,False,False,False,
0db0b8b8-c313-4d8b-8b41-adf0926e2068,Confiserie au chocolat dragéifiée,,ciqual,False,False,False,
f954d646-8945-4da5-aba6-ea82647d5cb4,"Confit de canard, appertisé",,ciqual,False,False,False,
b14c2516-55b0-41a5-ad93-27975485104d,"Confit de canard, viande (cuisse), sans peau, appertisé, réchauffé",,ciqual,False,False,False,
81615aee-b100-4fd6-bd6e-ae2e8d2b4b2f,Confit de foie de porc,,ciqual,False,False,False,
3b909105-c747-4f63-b9e1-97ea6175343b,Confit de foie de volaille,,ciqual,False,False,False,
79ebe9dc-dbc1-4232-950d-cc23f053dafa,Confiture d'abricot (extra ou classique),,ciqual,False,False,False,
4dcbc6c1-8b0f-48a9-9477-fe8bc85b996a,"Confiture d'abricot, allégée en sucres",,ciqual,False,False,False,
c48cd758-04bd-4b56-a593-620e8ce6535b,Confiture de cerise (extra ou classique),,ciqual,False,False,False,
3df58431-6fd0-45b2-8eef-7621fd37f1ad,Confiture de figue (extra ou classique),,ciqual,False,False,False,
cec35b61-c52f-4f68-8f51-07d63cf91000,Confiture de fraise (extra ou classique),,ciqual,False,False,False,
9046708e-7566-484c-8ebb-4f88dca8c5b9,"Confiture de fraise, allégée en sucres",,ciqual,False,False,False,
64af7252-38cb-4856-b277-21820408eda3,Confiture de framboise (extra ou classique),,ciqual,False,False,False,
ae1cc17b-fcff-4888-8fae-82e3377f8995,"Confiture de framboise, allégée en sucres",,ciqual,False,False,False,
53e52293-ad99-4b0e-a4ee-91eca6c71483,Confiture de lait,,ciqual,False,False,False,
9079edd7-9b86-488f-96c4-ea09e0a445cf,Confiture de myrtille (extra ou classique),,ciqual,False,False,False,
92cfc577-25c6-4147-aae2-22e556130fe1,Confiture de mûre (extra ou classique),,ciqual,False,False,False,
cfb02628-a3a3-4d2b-a327-adcd0299cbb9,"Confiture de prune, par ex. mirabelle, quetsche, reine-claude (extra ou classique)",,ciqual,False,False,False,
1ed2d34b-3fbc-430b-969d-328c6a28bd30,Confiture de pêche (extra ou classique),,ciqual,False,False,False,
0095e6ba-7f3a-4d33-a957-7a6de5967616,Confiture de rhubarbe (extra ou classique),,ciqual,False,False,False,
fd541b57-f2ec-44ef-88fb-e8bc25f58883,"Confiture ou marmelade ou gelée, tout type de fruits, non allégée en sucres (aliment moyen)",,ciqual,False,False,False,
bcdb0566-445e-40e4-8116-70d1af4dc23a,"Confiture ou marmelade, tout type de fruits, sans précision sur la teneur en sucres (aliment moyen)",,ciqual,False,False,False,
f4de57bf-d499-4782-bc07-fcb8ad45cad1,"Confiture, autres fruits ou mélange de fruits (extra ou classique)",,ciqual,False,False,False,
4e2838fe-92c9-4da2-a81b-f9b15046bc40,"Confiture, autres fruits ou mélange de fruits, allégée en sucres (extra ou classique)",,ciqual,False,False,False,
bc2e28ed-2ff8-42dd-b6ae-07fa64a0d8e8,"Congre ou congre commun, cru",,ciqual,False,False,False,
4d25eb05-921a-488b-a382-219399cd29f6,"Cookie au chocolat et aux fruits à coque (noisettes, amandes, noix de pécan…), préemballé",,ciqual,False,False,False,
24b5f8f2-b4fc-46de-bca1-ab86800cea09,"Cookie au chocolat, préemballé",,ciqual,False,False,False,
4c6cde64-cfed-4bfb-8959-b42122f3235e,"Cookie aux cranberries et au chocolat blanc, préemballé",,ciqual,False,False,False,
2cb61a61-4c36-4900-844d-46d824118b2e,"Cookie aux pépites de chocolat et à la noix de coco, préemballé",,ciqual,False,False,False,
0b12954f-5da6-4c12-9eb0-e5372083f346,Coppa,,ciqual,False,False,False,
e1f91390-ea9b-4651-abe0-3650c08eea9d,"Coque, cuite",,ciqual,False,False,False,
3665e9d8-38a6-4280-9d0f-9e6cd1c22ec8,"Coquille Saint-Jacques, noix et corail",,ciqual,False,False,False,"Coquille Saint-Jacques, noix et corail, crue (llm); Coquille Saint-Jacques, noix et corail, cuite (llm)"
4d461297-7257-4d2b-8c18-3fc6d0b2e9e3,"Coquille Saint-Jacques, noix, crue",,ciqual,False,False,False,
045d0a92-70be-4671-b1f7-e4bc7a9a3c13,"Corb, cru",,ciqual,False,False,False,
0732821d-c58f-4991-84fb-596fcfd967f5,"Coriandre, fraiche",,ciqual,False,False,False,
a2b52217-6616-412f-9d1a-3852c18dd2f4,"Coriandre, graine",,ciqual,False,False,False,
16beee73-03d6-4330-a336-ee4c4d60b5c6,Corne de gazelle (pâtisserie orientale aux amandes en forme de croissant recouverte de sucre glace),,ciqual,False,False,False,
4ed1e35c-bfd4-4456-8954-a21af3dad835,"Corned-beef, appertisé",,ciqual,False,False,False,
30509a3c-d941-4bde-8adc-7e3734257e43,"Cornichon, aigre-doux",,ciqual,False,False,False,
8b49a179-48c9-4ae2-a9c9-9f8fb3f3c499,"Cornichon, au vinaigre",,ciqual,False,False,False,
50b8a609-102b-46fe-9269-6460c001e223,"Corégone lavaret ou lavaret, cru",,ciqual,False,False,False,
30c22651-050c-4121-b2b0-98585b3aaca4,"Coulirou, cru",,ciqual,False,False,False,
cd396521-d3b7-43ba-ae11-3baa97e2255c,"Coulis de fruits rouges (framboises, fraises, groseilles, cassis)",,ciqual,False,False,False,
87dd223b-2338-4586-b7e2-093fe00ca82c,Coulommiers,,ciqual,False,False,False,
4bd7f343-7d81-43bd-bdc1-d3d8bea01f06,Coupe glacée parfum pêche Melba ou poire Belle-Hélène,,ciqual,False,False,False,
1f0db3c4-a0ef-4e01-9ceb-c52f5f9acaeb,Coupe glacée type café ou chocolat liégeois,,ciqual,False,False,False,
1d7792eb-058d-40d6-b38d-74ae0306f56a,"Courge butternut, doubeurre, chair sans peau",,ciqual,False,False,False,"Courge butternut (doubeurre), chair sans peau, bouillie/cuite à l'eau (llm); Courge butternut (doubeurre), chair sans peau, crue (llm); Courge butternut (doubeurre), chair sans peau, cuite (llm); Courge doubeurre (butternut), pulpe, cuite (llm)"
486d38ad-0d75-47b6-99e8-ca7265678fc8,"Courge hokkaïdo, chair sans peau, crue",,ciqual,False,False,False,
